site,year,pas_at,tave_sp,latitude,longitude,type,ecoregion,pas_anomaly,tave_anomaly,tsp_resid
SULPHUR-4,2012,187.6664158,-0.177738572,53.11272724,-117.7579,Lower Subalpine,Forest,76.1645865,0.782023926,0.332485937407416
SULPHUR-4,2013,76.16844572,-0.94847216,53.11272724,-117.7579,Lower Subalpine,Forest,-35.33338358,0.011290338,-0.453140587532044
SULPHUR-4,2014,143.7720936,-1.73604518,53.11272724,-117.7579,Lower Subalpine,Forest,32.2702643,-0.776282682,-1.23168369547148
SULPHUR-4,2015,115.4109211,1.663639484,53.11272724,-117.7579,Lower Subalpine,Forest,3.9090918,2.623401982,2.16421272778057
SULPHUR-4,2016,134.1051623,2.585385799,53.11272724,-117.7579,Lower Subalpine,Forest,22.603333,3.545148297,3.08845605824303
SULPHUR-4,2017,162.3968335,-0.344633315,53.11272724,-117.7579,Lower Subalpine,Forest,50.8950042,0.615129183,0.162215901606925
SULPHUR-4,2018,123.3997863,0.079926113,53.11272724,-117.7579,Lower Subalpine,Forest,11.897957,1.039688611,0.581566440473266
SULPHUR-4,2019,194.8746209,-0.095580687,53.11272724,-117.7579,Lower Subalpine,Forest,83.3727916,0.864181811,0.415606632258788
SULPHUR-4,2020,184.5926687,-1.841652225,53.11272724,-117.7579,Lower Subalpine,Forest,73.0908394,-0.881889727,-1.33183828021269
SULPHUR-4,2021,119.6888856,0.069534167,53.11272724,-117.7579,Lower Subalpine,Forest,8.18705630000001,1.029296665,0.570678824372061
SULPHUR-4,2022,86.95462896,-1.443716685,53.11272724,-117.7579,Lower Subalpine,Forest,-24.54720034,-0.483954187,-0.946944387228296
SULPHUR-4,2023,44.32353413,0.194176099,53.11272724,-117.7579,Lower Subalpine,Forest,-67.17829517,1.153938597,0.685254102906912
SULPHUR-4,2024,132.1711309,-0.604498856,53.11272724,-117.7579,Lower Subalpine,Forest,20.6693016,0.355263642,-0.101686927986308
SULPHUR-5,2006,171.3537057,0.174288591,53.11099,-117.754,Lower Subalpine,Forest,58.5934312,1.223021542,0.771136550070507
SULPHUR-5,2007,78.50900054,0.000951399,53.11099,-117.754,Lower Subalpine,Forest,-34.25127396,1.04968435,0.585397963335531
SULPHUR-5,2008,38.3782138,-1.514986411,53.11099,-117.754,Lower Subalpine,Forest,-74.3820607,-0.46625346,-0.935900170945
SULPHUR-5,2009,151.9008452,-2.084757635,53.11099,-117.754,Lower Subalpine,Forest,39.1405707,-1.036024684,-1.49050802121336
SULPHUR-5,2010,100.4384627,0.383667983,53.11099,-117.754,Lower Subalpine,Forest,-12.3218118,1.432400934,0.971043695703262
SULPHUR-5,2011,125.3845839,-2.145022928,53.11099,-117.754,Lower Subalpine,Forest,12.6243094,-1.096289977,-1.55431512763945
SULPHUR-5,2012,188.5760339,-0.266314801,53.11099,-117.754,Lower Subalpine,Forest,75.8157594,0.78241815,0.332833568092763
SULPHUR-5,2013,76.86000044,-1.038197998,53.11099,-117.754,Lower Subalpine,Forest,-35.90027406,0.0105349530000001,-0.453971692871743
SULPHUR-5,2014,144.1716678,-1.825000666,53.11099,-117.754,Lower Subalpine,Forest,31.4113933,-0.776267715,-1.23178344905009
SULPHUR-5,2015,116.2976544,1.575535143,53.11099,-117.754,Lower Subalpine,Forest,3.5373799,2.624268094,2.16502918971176
SULPHUR-5,2016,135.5516621,2.497777027,53.11099,-117.754,Lower Subalpine,Forest,22.7913876,3.546509978,3.08984285795413
SULPHUR-5,2017,164.1619899,-0.433149494,53.11099,-117.754,Lower Subalpine,Forest,51.4017154,0.615583457,0.162737857717574
SULPHUR-5,2018,124.3575447,-0.008524973,53.11099,-117.754,Lower Subalpine,Forest,11.5972702,1.040207978,0.582045644324576
SULPHUR-5,2019,195.2649946,-0.183970446,53.11099,-117.754,Lower Subalpine,Forest,82.5047201,0.864762505,0.416071376756755
SULPHUR-5,2020,185.5804562,-1.931055353,53.11099,-117.754,Lower Subalpine,Forest,72.8201817,-0.882322402,-1.33230710733326
SULPHUR-5,2021,120.7184942,-0.01835428,53.11099,-117.754,Lower Subalpine,Forest,7.9582197,1.030378671,0.571730264353229
SULPHUR-5,2022,86.99585332,-1.532554681,53.11099,-117.754,Lower Subalpine,Forest,-25.76442118,-0.48382173,-0.94697451608702
SULPHUR-5,2023,45.10496397,0.10568051,53.11099,-117.754,Lower Subalpine,Forest,-67.65531053,1.154413461,0.685665251310381
SULPHUR-5,2024,133.5629607,-0.692598968,53.11099,-117.754,Lower Subalpine,Forest,20.8026862,0.356133983,-0.100798770622162
SULPHUR-6,2006,172.4287752,0.107575196,53.11007973,-117.7501,Lower Subalpine,Forest,58.7762242,1.224200527,0.772339950982474
SULPHUR-6,2007,79.23441657,-0.065993366,53.11007973,-117.7501,Lower Subalpine,Forest,-34.41813443,1.050631965,0.58632329055347
SULPHUR-6,2008,38.89078845,-1.582920724,53.11007973,-117.7501,Lower Subalpine,Forest,-74.76176255,-0.466295393,-0.935992821242398
SULPHUR-6,2009,151.9086737,-2.153223465,53.11007973,-117.7501,Lower Subalpine,Forest,38.2561227,-1.036598134,-1.49119960814699
SULPHUR-6,2010,100.9518432,0.316487741,53.11007973,-117.7501,Lower Subalpine,Forest,-12.7007078,1.433113072,0.971705224044355
SULPHUR-6,2011,125.8152759,-2.212799538,53.11007973,-117.7501,Lower Subalpine,Forest,12.1627249,-1.096174207,-1.55426101211483
SULPHUR-6,2012,189.0318904,-0.333905613,53.11007973,-117.7501,Lower Subalpine,Forest,75.3793394,0.782719718,0.333076842874201
SULPHUR-6,2013,77.34782764,-1.1067266,53.11007973,-117.7501,Lower Subalpine,Forest,-36.30472336,0.00989873100000005,-0.454661937720013
SULPHUR-6,2014,144.4298573,-1.892594561,53.11007973,-117.7501,Lower Subalpine,Forest,30.7773063,-0.77596923,-1.23156965992122
SULPHUR-6,2015,116.9176946,1.508112669,53.11007973,-117.7501,Lower Subalpine,Forest,3.2651436,2.624738,2.16546273273541
SULPHUR-6,2016,136.5076049,2.430918807,53.11007973,-117.7501,Lower Subalpine,Forest,22.8550539,3.547544138,3.09088552194923
SULPHUR-6,2017,165.3532873,-0.500431759,53.11007973,-117.7501,Lower Subalpine,Forest,51.7007363,0.616193572,0.163387913349714
SULPHUR-6,2018,124.8688312,-0.075734099,53.11007973,-117.7501,Lower Subalpine,Forest,11.2162802,1.040891232,0.582678008967214
SULPHUR-6,2019,195.3196624,-0.251120029,53.11007973,-117.7501,Lower Subalpine,Forest,81.6671114,0.865505302,0.416702293212741
SULPHUR-6,2020,186.121663,-1.999478814,53.11007973,-117.7501,Lower Subalpine,Forest,72.469112,-0.882853483,-1.33288508119508
SULPHUR-6,2021,121.400714,-0.085413927,53.11007973,-117.7501,Lower Subalpine,Forest,7.74816299999999,1.031211404,0.572534939791422
SULPHUR-6,2022,87.00280769,-1.600454866,53.11007973,-117.7501,Lower Subalpine,Forest,-26.64974331,-0.483829535,-0.947100574779386
SULPHUR-6,2023,45.66271434,0.038379532,53.11007973,-117.7501,Lower Subalpine,Forest,-67.98983666,1.155004863,0.686211970195925
SULPHUR-6,2024,134.4649253,-0.759658957,53.11007973,-117.7501,Lower Subalpine,Forest,20.8123743,0.356966374,-0.0999650855693445
SULPHUR-7,2006,166.8726908,0.270900341,53.10938847,-117.7457,Lower Subalpine,Forest,57.6687772,1.225705565,0.773697065766267
SULPHUR-7,2007,75.96947401,0.096977648,53.10938847,-117.7457,Lower Subalpine,Forest,-33.23443959,1.051782872,0.587632305298347
SULPHUR-7,2008,36.79702452,-1.420885825,53.10938847,-117.7457,Lower Subalpine,Forest,-72.40688908,-0.466080601,-0.935463485559998
SULPHUR-7,2009,147.5365598,-1.991572895,53.10938847,-117.7457,Lower Subalpine,Forest,38.3326462,-1.036767671,-1.49135892379803
SULPHUR-7,2010,97.85837322,0.480290345,53.10938847,-117.7457,Lower Subalpine,Forest,-11.34554038,1.435095569,0.973868732617157
SULPHUR-7,2011,121.9870711,-2.051502631,53.10938847,-117.7457,Lower Subalpine,Forest,12.7831575,-1.096697407,-1.55470134008065
SULPHUR-7,2012,183.2474422,-0.171478815,53.10938847,-117.7457,Lower Subalpine,Forest,74.0435286,0.783326409,0.333505107791707
SULPHUR-7,2013,74.67821566,-0.94592456,53.10938847,-117.7457,Lower Subalpine,Forest,-34.52569794,0.00888066399999998,-0.455442377852235
SULPHUR-7,2014,141.0137674,-1.731130286,53.10938847,-117.7457,Lower Subalpine,Forest,31.8098538,-0.776325062,-1.23178757313406
SULPHUR-7,2015,113.0524585,1.67143176,53.10938847,-117.7457,Lower Subalpine,Forest,3.84854489999999,2.626236984,2.16703964244801
SULPHUR-7,2016,131.0315856,2.594719465,53.10938847,-117.7457,Lower Subalpine,Forest,21.827672,3.549524689,3.09272884413835
SULPHUR-7,2017,158.9490986,-0.338276842,53.10938847,-117.7457,Lower Subalpine,Forest,49.745185,0.616528382,0.163461517677791
SULPHUR-7,2018,120.3551306,0.086470985,53.10938847,-117.7457,Lower Subalpine,Forest,11.151217,1.041276209,0.583054295386265
SULPHUR-7,2019,190.1310043,-0.088844077,53.10938847,-117.7457,Lower Subalpine,Forest,80.9270907,0.865961147,0.417059292631865
SULPHUR-7,2020,180.2884991,-1.83800073,53.10938847,-117.7457,Lower Subalpine,Forest,71.0845855,-0.883195506,-1.3334120373005
SULPHUR-7,2021,116.4866939,0.077945381,53.10938847,-117.7457,Lower Subalpine,Forest,7.2827803,1.032750605,0.574011978985258
SULPHUR-7,2022,85.24234855,-1.438280248,53.10938847,-117.7457,Lower Subalpine,Forest,-23.96156505,-0.483475024,-0.94638700011859
SULPHUR-7,2023,43.20259625,0.200616781,53.10938847,-117.7457,Lower Subalpine,Forest,-66.00131735,1.155422005,0.686894721450205
SULPHUR-7,2024,128.6491848,-0.596810519,53.10938847,-117.7457,Lower Subalpine,Forest,19.4452712,0.357994705,-0.0991193604073113
SULPHUR-8,2006,158.3636805,0.517197653,53.10872446,-117.7412,Lower Subalpine,Forest,55.619002,1.225392997,0.773110706478661
SULPHUR-8,2007,71.3124308,0.343426712,53.10872446,-117.7412,Lower Subalpine,Forest,-31.4322477,1.051622056,0.587712210543328
SULPHUR-8,2008,33.87606,-1.172756895,53.10872446,-117.7412,Lower Subalpine,Forest,-68.8686185,-0.464561551,-0.933471823900926
SULPHUR-8,2009,141.2173941,-1.746279312,53.10872446,-117.7412,Lower Subalpine,Forest,38.4727156,-1.038083968,-1.49265651153597
SULPHUR-8,2010,93.45163943,0.72488343,53.10872446,-117.7412,Lower Subalpine,Forest,-9.29303907000001,1.433078774,0.972126093035018
SULPHUR-8,2011,116.6152813,-1.806291691,53.10872446,-117.7412,Lower Subalpine,Forest,13.8706028,-1.098096347,-1.55595502851898
SULPHUR-8,2012,174.5204063,0.07394807,53.10872446,-117.7412,Lower Subalpine,Forest,71.7757278,0.782143414,0.33201919952538
SULPHUR-8,2013,70.90185754,-0.700538211,53.10872446,-117.7412,Lower Subalpine,Forest,-31.84282096,0.00765713299999993,-0.456307553290687
SULPHUR-8,2014,136.0396629,-1.485420763,53.10872446,-117.7412,Lower Subalpine,Forest,33.2949844,-0.777225419,-1.23248955920088
SULPHUR-8,2015,107.4918021,1.91685319,53.10872446,-117.7412,Lower Subalpine,Forest,4.74712359999999,2.625048534,2.16597121683863
SULPHUR-8,2016,122.9547241,2.841819697,53.10872446,-117.7412,Lower Subalpine,Forest,20.2100456,3.550015041,3.09300312755926
SULPHUR-8,2017,149.4516139,-0.092354092,53.10872446,-117.7412,Lower Subalpine,Forest,46.7069354,0.615841252,0.162368564507497
SULPHUR-8,2018,114.1674176,0.331693711,53.10872446,-117.7412,Lower Subalpine,Forest,11.4227391,1.039889055,0.581703408965935
SULPHUR-8,2019,182.8101394,0.155840336,53.10872446,-117.7412,Lower Subalpine,Forest,80.0654609,0.86403568,0.415018736556545
SULPHUR-8,2020,171.6214972,-1.593439061,53.10872446,-117.7412,Lower Subalpine,Forest,68.8768187,-0.885243717,-1.33575514274303
SULPHUR-8,2021,109.4485988,0.326096114,53.10872446,-117.7412,Lower Subalpine,Forest,6.70392029999999,1.034291458,0.575475512860339
SULPHUR-8,2022,82.68163665,-1.191722317,53.10872446,-117.7412,Lower Subalpine,Forest,-20.06304185,-0.483526973,-0.945918218022473
SULPHUR-8,2023,39.73014335,0.446343219,53.10872446,-117.7412,Lower Subalpine,Forest,-63.01453515,1.154538563,0.686410228049221
SULPHUR-8,2024,120.2812393,-0.349959488,53.10872446,-117.7412,Lower Subalpine,Forest,17.5365608,0.358235856,-0.0991331584759131
SULPHUR-9,2006,148.3616341,0.825673877,53.10779843,-117.7369,Lower Subalpine,Forest,53.09256805,1.225035893,0.772416143227411
SULPHUR-9,2007,65.85813641,0.652069911,53.10779843,-117.7369,Lower Subalpine,Forest,-29.41092964,1.051431927,0.587792071771675
SULPHUR-9,2008,30.52283423,-0.862337632,53.10779843,-117.7369,Lower Subalpine,Forest,-64.74623182,-0.462975616,-0.931335256052442
SULPHUR-9,2009,133.574244,-1.438796725,53.10779843,-117.7369,Lower Subalpine,Forest,38.30517795,-1.039434709,-1.4940296307699
SULPHUR-9,2010,88.44448716,1.031598204,53.10779843,-117.7369,Lower Subalpine,Forest,-6.82457889000001,1.43096022,0.970337254650217
SULPHUR-9,2011,110.3727244,-1.498936793,53.10779843,-117.7369,Lower Subalpine,Forest,15.10365835,-1.099574777,-1.5572687575963
SULPHUR-9,2012,163.874996,0.381538256,53.10779843,-117.7369,Lower Subalpine,Forest,68.60592995,0.780900272,0.330352663274732
SULPHUR-9,2013,66.47989748,-0.392967983,53.10779843,-117.7369,Lower Subalpine,Forest,-28.78916857,0.00639403299999997,-0.457162772748587
SULPHUR-9,2014,130.403978,-1.177547034,53.10779843,-117.7369,Lower Subalpine,Forest,35.13491195,-0.778185018,-1.23320339655198
SULPHUR-9,2015,101.1678862,2.224444516,53.10779843,-117.7369,Lower Subalpine,Forest,5.89882014999999,2.623806532,2.16488304852798
SULPHUR-9,2016,113.2202257,3.151150629,53.10779843,-117.7369,Lower Subalpine,Forest,17.95115965,3.550512645,3.09319900906169
SULPHUR-9,2017,138.1942867,0.21573672,53.10779843,-117.7369,Lower Subalpine,Forest,42.92522065,0.615098736,0.161120919676413
SULPHUR-9,2018,106.6504136,0.639051622,53.10779843,-117.7369,Lower Subalpine,Forest,11.38134755,1.038413638,0.580222463239775
SULPHUR-9,2019,173.9928988,0.462630131,53.10779843,-117.7369,Lower Subalpine,Forest,78.72383275,0.861992147,0.412796000442625
SULPHUR-9,2020,161.0370594,-1.286735311,53.10779843,-117.7369,Lower Subalpine,Forest,65.76799335,-0.887373295,-1.33829997081314
SULPHUR-9,2021,101.1236788,0.636519076,53.10779843,-117.7369,Lower Subalpine,Forest,5.85461274999999,1.035881092,0.576951703684869
SULPHUR-9,2022,79.81393655,-0.882945086,53.10779843,-117.7369,Lower Subalpine,Forest,-15.4551295,-0.48358307,-0.945358829843668
SULPHUR-9,2023,35.75347924,0.754231294,53.10779843,-117.7369,Lower Subalpine,Forest,-59.51558681,1.15359331,0.685932334382711
SULPHUR-9,2024,110.5296879,-0.04090048,53.10779843,-117.7369,Lower Subalpine,Forest,15.26062185,0.358461536,-0.0992114787661076
SUNWAPTA-1,2006,126.0293233,1.765466081,52.52920252,-117.6404,Lower Subalpine,Forest,47.44434122,1.224577065,0.771202873815262
SUNWAPTA-1,2007,53.17192394,1.592069987,52.52920252,-117.6404,Lower Subalpine,Forest,-25.41305814,1.051180971,0.58807511695662
SUNWAPTA-1,2008,22.75460346,0.079325814,52.52920252,-117.6404,Lower Subalpine,Forest,-55.83037862,-0.461563202,-0.928731939299918
SUNWAPTA-1,2009,114.7957784,-0.499973397,52.52920252,-117.6404,Lower Subalpine,Forest,36.21079632,-1.040862413,-1.4957370841996
SUNWAPTA-1,2010,78.05151298,1.969361837,52.52920252,-117.6404,Lower Subalpine,Forest,-0.533469100000005,1.428472821,0.968690167821949
SUNWAPTA-1,2011,97.15391021,-0.559869212,52.52920252,-117.6404,Lower Subalpine,Forest,18.56892813,-1.100758228,-1.5579893477543
SUNWAPTA-1,2012,137.0844304,1.320497005,52.52920252,-117.6404,Lower Subalpine,Forest,58.49944832,0.779607989,0.327710443648196
SUNWAPTA-1,2013,56.531427,0.546219993,52.52920252,-117.6404,Lower Subalpine,Forest,-22.05355508,0.00533097700000007,-0.457326143607385
SUNWAPTA-1,2014,119.9706549,-0.237978776,52.52920252,-117.6404,Lower Subalpine,Forest,41.38567282,-0.778867792,-1.23305124784089
SUNWAPTA-1,2015,87.88883164,3.163140464,52.52920252,-117.6404,Lower Subalpine,Forest,9.30384956,2.622251448,2.16378277898105
SUNWAPTA-1,2016,88.36438325,4.091539356,52.52920252,-117.6404,Lower Subalpine,Forest,9.77940117,3.55065034,3.09224519106248
SUNWAPTA-1,2017,111.478621,1.155376624,52.52920252,-117.6404,Lower Subalpine,Forest,32.89363892,0.614487608,0.159169859532351
SUNWAPTA-1,2018,87.33564869,1.578000462,52.52920252,-117.6404,Lower Subalpine,Forest,8.75066661,1.037111446,0.57856888757495
SUNWAPTA-1,2019,153.0936177,1.401026612,52.52920252,-117.6404,Lower Subalpine,Forest,74.50863562,0.860137596,0.410378419774915
SUNWAPTA-1,2020,134.248861,-0.348589154,52.52920252,-117.6404,Lower Subalpine,Forest,55.66387892,-0.88947817,-1.34175446624952
SUNWAPTA-1,2021,81.27737869,1.578018125,52.52920252,-117.6404,Lower Subalpine,Forest,2.69239661,1.037129109,0.577777339133634
SUNWAPTA-1,2022,75.11823902,0.057114815,52.52920252,-117.6404,Lower Subalpine,Forest,-3.46674306,-0.483774201,-0.943948655607988
SUNWAPTA-1,2023,26.66854871,1.693643806,52.52920252,-117.6404,Lower Subalpine,Forest,-51.91643337,1.15275479,0.686108843740591
SUNWAPTA-1,2024,88.22881638,0.899484433,52.52920252,-117.6404,Lower Subalpine,Forest,9.64383429999999,0.358595417,-0.0998278397904642
SUNWAPTA-10,2006,141.8912756,2.358136899,52.50596437,-117.6467,Lower Subalpine,Forest,42.79806379,0.985971387,0.531976586160049
SUNWAPTA-10,2007,93.70801267,2.370713572,52.50596437,-117.6467,Lower Subalpine,Forest,-5.38519914,0.99854806,0.538117354579553
SUNWAPTA-10,2008,50.79943827,0.753844142,52.50596437,-117.6467,Lower Subalpine,Forest,-48.29377354,-0.61832137,-1.08448343261236
SUNWAPTA-10,2009,141.4861198,0.225067158,52.50596437,-117.6467,Lower Subalpine,Forest,42.39290799,-1.147098354,-1.6011472720564
SUNWAPTA-10,2010,81.25383141,2.062686049,52.50596437,-117.6467,Lower Subalpine,Forest,-17.8393804,0.690520537,0.228426309490274
SUNWAPTA-10,2011,136.9172974,0.532286579,52.50596437,-117.6467,Lower Subalpine,Forest,37.82408559,-0.839878933,-1.29453811493691
SUNWAPTA-10,2012,133.3796984,1.931125748,52.50596437,-117.6467,Lower Subalpine,Forest,34.28648659,0.558960236,0.103828532107877
SUNWAPTA-10,2013,63.35634184,1.689119054,52.50596437,-117.6467,Lower Subalpine,Forest,-35.73686997,0.316953542,-0.147531277763104
SUNWAPTA-10,2014,127.7397387,1.002735956,52.50596437,-117.6467,Lower Subalpine,Forest,28.64652689,-0.369429556,-0.825314597052368
SUNWAPTA-10,2015,129.7050091,3.421806849,52.50596437,-117.6467,Lower Subalpine,Forest,30.61179729,2.049641337,1.59401879981308
SUNWAPTA-10,2016,93.38949735,4.487103358,52.50596437,-117.6467,Lower Subalpine,Forest,-5.70371446,3.114937846,2.65446459605097
SUNWAPTA-10,2017,139.8282609,2.111314359,52.50596437,-117.6467,Lower Subalpine,Forest,40.73504909,0.739148847,0.284878486454252
SUNWAPTA-10,2018,100.2233759,2.608503503,52.50596437,-117.6467,Lower Subalpine,Forest,1.13016408999999,1.236337991,0.776777551591144
SUNWAPTA-10,2019,155.2695805,2.283818244,52.50596437,-117.6467,Lower Subalpine,Forest,56.17636869,0.911652732,0.459444889712654
SUNWAPTA-10,2020,145.2477312,0.374950291,52.50596437,-117.6467,Lower Subalpine,Forest,46.15451939,-0.997215221,-1.45076169545737
SUNWAPTA-10,2021,132.4136614,1.98706371,52.50596437,-117.6467,Lower Subalpine,Forest,33.32044959,0.614898198,0.159637459219512
SUNWAPTA-10,2022,76.17414945,0.619838531,52.50596437,-117.6467,Lower Subalpine,Forest,-22.91906236,-0.752326981,-1.21509970860303
SUNWAPTA-10,2023,46.19252505,2.557186149,52.50596437,-117.6467,Lower Subalpine,Forest,-52.90068676,1.185020637,0.718243222664004
SUNWAPTA-10,2024,97.07151031,1.686374625,52.50596437,-117.6467,Lower Subalpine,Forest,-2.02170150000001,0.314209113,-0.145772325422917
SUNWAPTA-2,2006,138.6548932,2.258224829,52.52667697,-117.642,Lower Subalpine,Forest,41.8598546,0.977426337,0.523306218270471
SUNWAPTA-2,2007,92.7614422,2.281994815,52.52667697,-117.642,Lower Subalpine,Forest,-4.03359639999999,1.001196323,0.540946153013154
SUNWAPTA-2,2008,51.31846278,0.660418485,52.52667697,-117.642,Lower Subalpine,Forest,-45.47657582,-0.620380007,-1.08616577264516
SUNWAPTA-2,2009,137.2579938,0.140085827,52.52667697,-117.642,Lower Subalpine,Forest,40.4629552,-1.140712665,-1.59501936950019
SUNWAPTA-2,2010,80.16187993,1.962658668,52.52667697,-117.642,Lower Subalpine,Forest,-16.63315867,0.681860176,0.219927065182776
SUNWAPTA-2,2011,134.1973418,0.445468349,52.52667697,-117.642,Lower Subalpine,Forest,37.4023032,-0.835330143,-1.29004566298981
SUNWAPTA-2,2012,128.3814074,1.833371292,52.52667697,-117.642,Lower Subalpine,Forest,31.5863688,0.5525728,0.0970804376676676
SUNWAPTA-2,2013,62.11949857,1.61273145,52.52667697,-117.642,Lower Subalpine,Forest,-34.67554003,0.331932958,-0.132410098465915
